"date","close","volume","open","high","low"
"2017/05/02","3.7600","21703.0000","3.7000","3.7700","3.6000"
"2017/05/01","3.6600","26497.0000","3.7000","3.7500","3.6300"
"2017/04/28","3.6500","18309.0000","3.6800","3.7500","3.5400"
"2017/04/27","3.7200","12095.0000","3.7300","3.9000","3.7200"
"2017/04/26","3.7600","24923.0000","3.8000","4.0400","3.7100"
"2017/04/25","3.7600","12543.0000","3.6800","4.0500","3.6800"
"2017/04/24","3.8500","12692.0000","3.8300","4.2100","3.8300"
"2017/04/21","3.8100","31151.0000","3.8500","3.9810","3.7700"
"2017/04/20","3.8600","9792.0000","4.0300","4.0300","3.7800"
"2017/04/19","3.9900","16606.0000","3.9700","4.0400","3.8700"
"2017/04/18","3.9300","23099.0000","4.1700","4.2800","3.9300"
"2017/04/17","4.1500","20231.0000","4.1600","4.2300","4.0800"
"2017/04/13","4.0200","16075.0000","4.0600","4.1500","3.8500"
"2017/04/12","4.1300","15447.0000","4.1300","4.2399","4.0700"
"2017/04/11","4.1300","9261.0000","3.9000","4.1990","3.9000"
"2017/04/10","4.1800","12265.0000","4.0200","4.1950","3.6400"
"2017/04/07","4.0200","15212.0000","4.1400","4.1900","4.0000"
"2017/04/06","4.1400","18493.0000","4.0100","4.1500","3.8500"
"2017/04/05","3.8100","17740.0000","3.8200","4.2000","3.8100"
"2017/04/04","3.9100","18004.0000","3.9500","4.0656","3.7100"
"2017/04/03","3.8700","15753.0000","4.0000","4.0000","3.8200"
"2017/03/31","4.0000","19718.0000","3.9200","4.1900","3.9200"
"2017/03/30","3.9500","96598.0000","3.8500","4.4090","3.8500"
"2017/03/29","4.0131","123662.0000","3.4950","4.1000","3.4950"
"2017/03/28","3.5100","1239.0000","3.4800","3.5700","3.4800"
"2017/03/27","3.4800","38755.0000","3.4100","3.5500","3.3700"
"2017/03/24","3.3700","10077.0000","3.3050","3.5000","3.3050"
"2017/03/23","3.3300","8870.0000","3.5700","3.5700","3.2600"
