"date","close","volume","open","high","low"
"2017/05/19","1.3500","29090.0000","1.3200","1.3800","1.3200"
"2017/05/18","1.3300","77272.0000","1.3800","1.3900","1.3000"
"2017/05/17","1.4000","73638.0000","1.4200","1.4200","1.3900"
"2017/05/16","1.4100","51627.0000","1.4000","1.5000","1.3901"
"2017/05/15","1.4000","146661.0000","1.3900","1.4600","1.3500"
"2017/05/12","1.3900","231533.0000","1.3150","1.4900","1.2900"
"2017/05/11","1.3100","75500.0000","1.3000","1.3299","1.3000"
"2017/05/10","1.3000","211688.0000","1.3000","1.3400","1.2900"
"2017/05/09","1.3301","105548.0000","1.3600","1.4000","1.3100"
"2017/05/08","1.3500","326626.0000","1.3000","1.4800","1.3000"
"2017/05/05","1.3400","154512.0000","1.4800","1.4800","1.2100"
"2017/05/04","1.4600","30832.0000","1.5000","1.5000","1.4500"
"2017/05/03","1.4967","142348.0000","1.4700","1.5500","1.4600"
"2017/05/02","1.4600","298613.0000","1.5400","1.5500","1.4500"
"2017/05/01","1.5300","36932.0000","1.5500","1.5800","1.5200"
"2017/04/28","1.5300","14377.0000","1.5200","1.5500","1.5200"
"2017/04/27","1.5300","29071.0000","1.5200","1.5500","1.5200"
"2017/04/26","1.5200","103237.0000","1.5500","1.6000","1.5100"
"2017/04/25","1.5500","193846.0000","1.6000","1.6465","1.5300"
"2017/04/24","1.6000","101418.0000","1.6800","1.6800","1.6000"
"2017/04/21","1.6258","31965.0000","1.6300","1.6500","1.6200"
"2017/04/20","1.6500","132037.0000","1.6400","1.6700","1.6200"
"2017/04/19","1.6000","82978.0000","1.6900","1.6900","1.5900"
"2017/04/18","1.6600","72618.0000","1.6000","1.6700","1.6000"
"2017/04/17","1.6100","51268.0000","1.5800","1.6700","1.5800"
"2017/04/13","1.5900","56610.0000","1.6000","1.6900","1.5800"
"2017/04/12","1.6300","41024.0000","1.6700","1.7210","1.6010"
"2017/04/11","1.7300","196300.0000","1.5500","1.7500","1.5500"
"2017/04/10","1.5700","102146.0000","1.5500","1.6304","1.5500"
"2017/04/07","1.5900","34742.0000","1.5900","1.6800","1.5610"
"2017/04/06","1.6100","59988.0000","1.5900","1.6100","1.5564"
"2017/04/05","1.6100","61135.0000","1.6400","1.6700","1.5900"
"2017/04/04","1.6500","110288.0000","1.5800","1.7100","1.5792"
"2017/04/03","1.6100","159721.0000","1.6400","1.6500","1.5573"
"2017/03/31","1.6500","61016.0000","1.6400","1.6900","1.6200"
"2017/03/30","1.6899","148483.0000","1.6000","1.7100","1.5460"
"2017/03/29","1.6100","214533.0000","1.5320","1.6300","1.5100"
"2017/03/28","1.5300","149508.0000","1.6000","1.6100","1.4900"
"2017/03/27","1.5800","222021.0000","1.6300","1.6400","1.5500"
"2017/03/24","1.6500","134596.0000","1.6900","1.7000","1.6002"
"2017/03/23","1.7000","658651.0000","1.5000","1.8900","1.4821"
"2017/03/22","1.4700","404384.0000","1.6700","1.6800","1.4500"
"2017/03/21","1.6700","333557.0000","1.6600","1.7500","1.6600"
"2017/03/20","1.6700","118760.0000","1.7100","1.7100","1.6500"
