datetime,close,volume,open,high,low,missing
2014-11-24,12.56,39660.0,11.36,12.64,11.36,0.0
2014-11-25,13.52,43818.0,12.8,13.84,12.32,0.0
2014-11-26,13.36,32450.0,13.44,13.92,12.96,0.0
2014-11-27,13.36,32450.0,13.44,13.92,12.96,1.0
2014-11-28,13.2,8031.0,13.36,13.6,13.0,0.0
2014-12-01,12.8792,38932.0,13.36,13.36,12.0,0.0
2014-12-02,12.56,19541.0,12.96,13.2792,12.48,0.0
2014-12-03,12.16,11934.0,12.48,12.56,12.0,0.0
2014-12-04,13.68,96197.0,12.88,15.2,12.88,0.0
2014-12-05,14.8,75268.0,13.76,15.2,13.28,0.0
2014-12-08,14.56,43280.0,14.96,15.52,14.48,0.0
2014-12-09,14.08,43970.0,14.64,15.04,13.36,0.0
2014-12-10,13.92,37199.0,14.08,14.32,13.448,0.0
2014-12-11,13.76,21264.0,13.84,14.0,13.52,0.0
2014-12-12,13.68,6665.0,13.68,14.08,13.68,0.0
2014-12-15,13.28,13210.0,13.84,14.4,13.2,0.0
2014-12-16,13.44,9352.0,13.2,13.84,12.8,0.0
2014-12-17,13.84,19931.0,13.6,14.24,12.88,0.0
2014-12-18,13.68,15143.0,14.08,14.08,13.36,0.0
2014-12-19,14.4,21763.0,13.92,14.4,13.52,0.0
2014-12-22,13.92,12438.0,13.84,14.4,13.76,0.0
2014-12-23,13.28,22910.0,13.76,14.32,13.2,0.0
2014-12-24,13.6,45155.0,13.12,13.92,12.48,0.0
2014-12-25,13.6,45155.0,13.12,13.92,12.48,1.0
2014-12-26,13.68,18049.0,13.52,13.92,13.2,0.0
2014-12-29,14.08,36985.0,13.92,14.4,13.524,0.0
2014-12-30,13.76,26508.0,14.32,14.4,13.6,0.0
2014-12-31,14.16,24314.0,13.92,14.24,13.68,0.0
2015-01-01,14.16,24314.0,13.92,14.24,13.68,1.0
2015-01-02,14.48,22832.0,14.16,14.6392,13.8416,0.0
2015-01-05,14.8,29266.0,14.64,15.28,14.16,0.0
2015-01-06,14.88,17726.0,15.12,15.12,14.56,0.0
2015-01-07,14.88,13794.0,15.28,15.28,14.7208,0.0
2015-01-08,15.28,70742.0,15.28,15.84,14.96,0.0
2015-01-09,15.12,24701.0,15.2,15.52,14.88,0.0
2015-01-12,15.12,25554.0,15.2,15.44,14.8,0.0
2015-01-13,15.04,26927.0,15.04,15.36,14.32,0.0
2015-01-14,14.72,36139.0,15.12,15.12,14.08,0.0
2015-01-15,14.32,36486.0,14.72,15.2,14.16,0.0
2015-01-16,15.04,30176.0,14.4,15.52,14.32,0.0
2015-01-19,15.04,30176.0,14.4,15.52,14.32,1.0
2015-01-20,15.76,27698.0,15.36,16.4,15.28,0.0
2015-01-21,15.6,36585.0,15.76,16.24,15.28,0.0
2015-01-22,15.04,16486.0,15.44,15.6,14.96,0.0
2015-01-23,15.44,36664.0,14.88,15.92,14.8,0.0
2015-01-26,15.36,58169.0,15.68,16.24,15.2,0.0
2015-01-27,16.0,38966.0,15.36,16.08,15.2,0.0
2015-01-28,16.32,49952.0,15.68,16.72,15.448,0.0
2015-01-29,4.384,1250075.0,4.48,5.04,4.16,0.0
2015-01-30,4.0,262720.0,4.32,4.472,3.968,0.0
2015-02-02,3.4392,257982.0,3.84,4.0784,3.288,0.0
2015-02-03,3.48,84610.0,3.28,3.5832,3.2024,0.0
2015-02-04,3.4536,46286.0,3.52,3.58,3.3608,0.0
2015-02-05,3.56,99750.0,3.36,3.76,3.2896,0.0
2015-02-06,3.52,40956.0,3.44,3.728,3.44,0.0
2015-02-09,3.68,43100.0,3.52,3.744,3.4408,0.0
2015-02-10,3.6,51959.0,3.68,3.76,3.52,0.0
2015-02-11,3.44,30823.0,3.5424,3.7552,3.424,0.0
2015-02-12,3.6792,53168.0,3.368,3.6792,3.368,0.0
2015-02-13,3.6,49775.0,3.92,3.92,3.6,0.0
2015-02-16,3.6,49775.0,3.92,3.92,3.6,1.0
2015-02-17,3.456,67931.0,3.6,3.66,3.44,0.0
2015-02-18,3.504,28660.0,3.376,3.66,3.376,0.0
2015-02-19,3.776,236413.0,3.6,3.928,3.376,0.0
2015-02-20,3.672,59569.0,3.752,3.752,3.5208,0.0
2015-02-23,3.624,102787.0,3.68,3.7992,3.528,0.0
2015-02-24,3.6304,24167.0,3.6,3.8,3.56,0.0
2015-02-25,3.608,26274.0,3.6792,3.6792,3.568,0.0
2015-02-26,3.92,184734.0,3.568,4.152,3.568,0.0
2015-02-27,4.32,450874.0,4.04,4.72,4.0,0.0
